step,critic_loss,q1_mean,q2_mean,td_target_mean,actor_loss,bc_loss,q_pi_mean,lambda
14369,0.06845109164714813,0.9235353469848633,1.0035381317138672,0.959520697593689,,,,
14370,0.09936006367206573,0.9190845489501953,0.8972525596618652,0.9194533824920654,-0.3365124464035034,0.07722067087888718,1.0567026138305664,0.39153221249580383
14371,0.05293702334165573,1.1967346668243408,1.118422269821167,1.144055962562561,,,,
14372,0.05306210741400719,0.8732887506484985,0.9088550806045532,0.8809971809387207,-0.2814456522464752,0.07504865527153015,0.9157615900039673,0.38928723335266113
14373,0.0480334535241127,0.4664629101753235,0.5342913866043091,0.5213878154754639,,,,
14374,0.05371894687414169,1.0247093439102173,0.982480525970459,1.006158471107483,-0.3506539463996887,0.07598660886287689,1.1083567142486572,0.38493070006370544
14375,0.06044758856296539,1.1296467781066895,1.07066011428833,1.1220035552978516,,,,
14376,0.05115116015076637,0.6865244507789612,0.7322289943695068,0.6984620094299316,-0.20765012502670288,0.0723768100142479,0.773379921913147,0.36208200454711914
14377,0.07506100088357925,0.9624729156494141,0.993492603302002,0.9786105155944824,,,,
14378,0.056193891912698746,0.8210551738739014,0.7461351156234741,0.7763419151306152,-0.2562333047389984,0.07747413963079453,0.8897650241851807,0.37505120038986206
14379,0.2516905963420868,0.5579643249511719,0.5491506457328796,0.564972460269928,,,,
14380,0.3075694441795349,0.722415566444397,0.7607178092002869,0.7301974296569824,-0.22995099425315857,0.07159152626991272,0.8120977878570557,0.37131306529045105
14381,0.06911386549472809,0.48919278383255005,0.5273063778877258,0.4682770073413849,,,,
14382,0.07517975568771362,0.5594408512115479,0.5766457915306091,0.5623630285263062,-0.1554974913597107,0.07577797770500183,0.6028894186019897,0.3836117684841156
14383,0.06237383559346199,0.8508492112159729,0.8407050967216492,0.8967411518096924,,,,
14384,0.1625974029302597,0.6258829236030579,0.5981350541114807,0.6411083936691284,-0.2088068127632141,0.0775616392493248,0.7730767130851746,0.3704269528388977
14385,0.06019875407218933,1.1143264770507812,1.0908019542694092,1.0792983770370483,,,,
14386,0.06225323677062988,1.3836891651153564,1.4040547609329224,1.3620796203613281,-0.4426157772541046,0.07928063720464706,1.4539754390716553,0.35894447565078735
14387,0.0683840960264206,0.7637461423873901,0.7771149277687073,0.79035484790802,,,,
14388,0.08726055920124054,1.6762759685516357,1.6716411113739014,1.6961286067962646,-0.6094471216201782,0.07649281620979309,1.816943645477295,0.37752407789230347
14389,0.059178829193115234,0.5367074608802795,0.5254324674606323,0.5113429427146912,,,,
14390,0.06737283617258072,1.1217118501663208,1.1122907400131226,1.097123622894287,-0.346488893032074,0.07384131848812103,1.1738674640655518,0.358072966337204
14391,0.061977777630090714,0.6996891498565674,0.7225991487503052,0.7120057344436646,,,,
14392,0.05457796901464462,1.0714528560638428,1.066152811050415,1.1133065223693848,-0.3574596643447876,0.08341553807258606,1.2255580425262451,0.3597342371940613
14393,0.07251693308353424,0.887679934501648,0.8560130596160889,0.8696475028991699,,,,
14394,0.07330040633678436,1.1311336755752563,1.1540658473968506,1.1216485500335693,-0.3496667444705963,0.07373949140310287,1.1803795099258423,0.35870349407196045
14395,0.04957198724150658,0.6342111825942993,0.6442052125930786,0.6534624099731445,,,,
14396,0.06025294214487076,0.3159253001213074,0.28786909580230713,0.32150906324386597,-0.08772599697113037,0.07328477501869202,0.43062180280685425,0.37390297651290894
14397,0.042145293205976486,0.7438672184944153,0.7395294308662415,0.7306433320045471,,,,
14398,0.05940210446715355,0.5869215726852417,0.6300247311592102,0.5927765965461731,-0.1629655361175537,0.0814872533082962,0.6864521503448486,0.35611045360565186
14399,0.04647741839289665,0.4477595388889313,0.43537288904190063,0.45324212312698364,,,,
14400,0.06594280898571014,0.7060911655426025,0.6628584861755371,0.6859222650527954,-0.21661418676376343,0.07901567220687866,0.7951756715774536,0.37177932262420654
14401,0.04972883313894272,0.4277276396751404,0.4614361822605133,0.4235798716545105,,,,
14402,0.045423708856105804,1.1238945722579956,1.1264060735702515,1.1471614837646484,-0.36059024930000305,0.07873203605413437,1.2452788352966309,0.35279029607772827
14403,0.07414445281028748,1.1225334405899048,1.0907574892044067,1.1142278909683228,,,,
14404,0.05855030566453934,1.1171410083770752,1.1459983587265015,1.1095507144927979,-0.3974927067756653,0.07472106069326401,1.1855610609054565,0.3983040452003479
14405,0.04571424424648285,1.109849214553833,1.1206692457199097,1.119072675704956,,,,
14406,0.10692049562931061,0.8445871472358704,0.8018092513084412,0.8410020470619202,-0.29735779762268066,0.07656364142894745,0.9517574310302734,0.39287471771240234
14407,0.14817382395267487,0.9066696166992188,0.8857028484344482,0.9037824273109436,,,,
14408,0.14176729321479797,0.8417258262634277,0.8906232118606567,0.8348065614700317,-0.26585155725479126,0.07469825446605682,0.9350361824035645,0.364210307598114
14409,0.07452276349067688,1.1309345960617065,1.153696894645691,1.128394365310669,,,,
14410,0.06413540244102478,0.8072118759155273,0.7360206246376038,0.7913929224014282,-0.24205923080444336,0.07272922247648239,0.8701589703559875,0.3617597222328186
14411,0.05397791415452957,1.0118846893310547,1.000859260559082,1.021220088005066,,,,
14412,0.047426462173461914,0.33623945713043213,0.4155046045780182,0.36328375339508057,-0.10674787312746048,0.07294408231973648,0.4661494195461273,0.38548144698143005
14413,0.06125457584857941,0.8162322044372559,0.8335767984390259,0.7953648567199707,,,,
14414,0.06144552677869797,0.786390483379364,0.7309205532073975,0.7932338714599609,-0.24641668796539307,0.07195660471916199,0.8537272810935974,0.37292152643203735
14415,0.06873780488967896,1.1981227397918701,1.14741849899292,1.219926118850708,,,,
14416,0.0492444783449173,0.881854772567749,0.8953563570976257,0.8727002739906311,-0.29955893754959106,0.07745286822319031,0.9756354093551636,0.3864269256591797
14417,0.04527086019515991,0.8525776863098145,0.8808096647262573,0.8411180973052979,,,,
14418,0.05868735909461975,0.14501655101776123,0.1347399801015854,0.16243043541908264,-0.020303919911384583,0.07316038012504578,0.2549015283584595,0.3666682541370392
14419,0.043600477278232574,0.686920166015625,0.6714515686035156,0.6810529232025146,,,,
14420,0.05225888639688492,0.3672618865966797,0.4061848819255829,0.3536173701286316,-0.08493481576442719,0.07372502982616425,0.43491554260253906,0.3648061156272888
14421,0.043707989156246185,1.0617122650146484,1.0964064598083496,1.0891063213348389,,,,
14422,0.06998683512210846,0.4285864531993866,0.349497526884079,0.4063252806663513,-0.1319437175989151,0.0745050460100174,0.526091992855072,0.3924195170402527
14423,0.04815923422574997,1.1441423892974854,1.117071509361267,1.1199604272842407,,,,
14424,0.05772094428539276,0.4799482822418213,0.5702879428863525,0.5100395679473877,-0.1384737342596054,0.07901325821876526,0.593354344367981,0.3665381371974945
14425,0.05574724078178406,1.6542295217514038,1.6948742866516113,1.6775758266448975,,,,
14426,0.051059260964393616,1.3924264907836914,1.3315750360488892,1.3878319263458252,-0.4773266911506653,0.07611501216888428,1.5129834413528442,0.36579495668411255
14427,0.08384604752063751,1.2632453441619873,1.2429450750350952,1.236844778060913,,,,
14428,0.049482472240924835,1.2171478271484375,1.2285261154174805,1.1936097145080566,-0.3534221947193146,0.0796075165271759,1.2627410888671875,0.34292834997177124
14429,0.05293798819184303,0.7293829917907715,0.7540786266326904,0.7630578279495239,,,,
14430,0.05269140750169754,1.1142933368682861,1.104881763458252,1.1289706230163574,-0.35210490226745605,0.08187269419431686,1.2505629062652588,0.3470258116722107
14431,0.060319624841213226,0.9354015588760376,0.9360829591751099,0.9314709901809692,,,,
14432,0.0741577297449112,1.2533965110778809,1.2528538703918457,1.238191843032837,-0.3786008656024933,0.07667576521635056,1.3254868984222412,0.343478798866272
14433,0.05276535823941231,0.8341227173805237,0.8257952928543091,0.8166072368621826,,,,
14434,0.059192728251218796,0.9528689980506897,0.9438790082931519,0.9905655980110168,-0.3153890371322632,0.07796245813369751,1.075411081314087,0.3657684922218323
14435,0.07117946445941925,0.8965294361114502,0.8918309211730957,0.9150915145874023,,,,
14436,0.06440487504005432,0.8690195679664612,0.8851281404495239,0.8123923540115356,-0.26221799850463867,0.07707959413528442,0.9254911541938782,0.3666135370731354
14437,0.05080564692616463,0.9636333584785461,0.9889187216758728,0.9482305645942688,,,,
14438,0.0493306927382946,1.4709205627441406,1.4599491357803345,1.524301528930664,-0.4985089898109436,0.06793268024921417,1.559689998626709,0.36317580938339233
14439,0.055283233523368835,1.287846326828003,1.2600786685943604,1.3327219486236572,,,,
14440,0.04720129817724228,1.1870143413543701,1.1912063360214233,1.153092622756958,-0.36560237407684326,0.07434368133544922,1.2745397090911865,0.34518033266067505
14441,0.09323697537183762,0.21896454691886902,0.2327309548854828,0.18645834922790527,,,,
14442,0.046638764441013336,1.0791393518447876,1.076317310333252,1.1072309017181396,-0.36709851026535034,0.0796191543340683,1.2109782695770264,0.3688899278640747
14443,0.0566406175494194,1.4041833877563477,1.3688275814056396,1.3917254209518433,,,,
14444,0.03960120677947998,0.8785095810890198,0.8992525339126587,0.862957239151001,-0.2745705842971802,0.0748467892408371,0.9366069436073303,0.3730672597885132
14445,0.048661038279533386,0.7194740772247314,0.758568286895752,0.7407200336456299,,,,
14446,0.06487135589122772,0.6952506303787231,0.669929563999176,0.7134808897972107,-0.22270244359970093,0.07799460738897324,0.8198456764221191,0.36677277088165283
14447,0.0428963229060173,1.1055916547775269,1.0576854944229126,1.0764203071594238,,,,
14448,0.05529450625181198,0.8921474814414978,0.9655103087425232,0.9073166251182556,-0.28614506125450134,0.07389220595359802,0.9773555397987366,0.36837899684906006
14449,0.0622081533074379,0.3946162164211273,0.43861016631126404,0.4389188289642334,,,,
14450,0.06748080253601074,1.059105396270752,0.9663816094398499,0.9905154705047607,-0.3427976369857788,0.07315097749233246,1.1294456720352173,0.36827680468559265
14451,0.0529530867934227,1.0807379484176636,1.012370228767395,1.0340863466262817,,,,
14452,0.05599803104996681,1.2707741260528564,1.3651787042617798,1.3166581392288208,-0.4507603049278259,0.07608652114868164,1.3705735206604004,0.38439881801605225
14453,0.059905361384153366,0.38922321796417236,0.45659324526786804,0.4471885561943054,,,,
14454,0.08852359652519226,0.7190929651260376,0.6649237275123596,0.6851499676704407,-0.23015862703323364,0.0804007276892662,0.8201568126678467,0.3786585032939911
14455,1.5674185752868652,0.7721322774887085,0.7300249338150024,0.7086350321769714,,,,
14456,0.11842372268438339,0.22452381253242493,0.25646862387657166,0.27808287739753723,-0.04634658247232437,0.07773956656455994,0.3271237015724182,0.37932485342025757
14457,0.0441826656460762,0.5080723166465759,0.541409432888031,0.5226715803146362,,,,
14458,0.050237152725458145,1.0734373331069946,1.0242265462875366,1.0294722318649292,-0.30929088592529297,0.07873858511447906,1.141324520111084,0.33998173475265503
14459,0.06028475612401962,1.3557558059692383,1.331050992012024,1.3226492404937744,,,,
14460,0.05276605859398842,0.6210966110229492,0.6564053297042847,0.6855295896530151,-0.19611437618732452,0.07388226687908173,0.7374556064605713,0.3661191761493683
14461,0.05845168977975845,0.9445998668670654,0.9439759850502014,0.9758285284042358,,,,
14462,0.1675681173801422,0.5129252672195435,0.5014175772666931,0.452374666929245,-0.13768066465854645,0.07906562089920044,0.586631715297699,0.3694759011268616
14463,0.061344608664512634,0.5923938751220703,0.5867531299591064,0.5681009292602539,,,,
14464,0.05195941776037216,0.7470662593841553,0.772718071937561,0.7721679210662842,-0.26347583532333374,0.07876785099506378,0.866570234298706,0.39494049549102783
14465,0.05118343234062195,0.9423169493675232,0.9312849640846252,0.9434254169464111,,,,
14466,0.05223432928323746,1.020567774772644,1.0070147514343262,1.0161170959472656,-0.339448481798172,0.07654991745948792,1.1075851917266846,0.375590443611145
14467,0.05021005868911743,0.6883588433265686,0.6912403702735901,0.6948105096817017,,,,
14468,0.08176331967115402,0.5918000936508179,0.609110951423645,0.6056696772575378,-0.17422492802143097,0.08078239858150482,0.7179034948348999,0.35521116852760315
14469,0.05120530724525452,0.661096453666687,0.6444908380508423,0.642777681350708,,,,
14470,0.05970252305269241,1.2743496894836426,1.2789080142974854,1.2810137271881104,-0.44462305307388306,0.07906602323055267,1.3764772415161133,0.38045603036880493
14471,0.05050462484359741,0.9218177795410156,0.9201222658157349,0.9164925813674927,,,,
14472,0.04914417862892151,1.4153685569763184,1.4220532178878784,1.406517744064331,-0.47145017981529236,0.07536592334508896,1.4918034076690674,0.3665470480918884
14473,0.0472119078040123,0.8008453845977783,0.8002833127975464,0.8048689365386963,,,,
14474,0.05755918473005295,1.0880630016326904,1.0817358493804932,1.095216155052185,-0.36442551016807556,0.0727488324046135,1.1995667219161987,0.3644435405731201
14475,0.042117759585380554,0.7307103276252747,0.7200272083282471,0.7230458855628967,,,,
14476,0.05085817724466324,0.8269715309143066,0.851696252822876,0.8165427446365356,-0.2772235572338104,0.07382505387067795,0.9052088856697083,0.38780951499938965
14477,0.04734661430120468,0.46368229389190674,0.451007217168808,0.449876993894577,,,,
14478,0.05219775438308716,1.1254470348358154,1.1262025833129883,1.1823170185089111,-0.39267224073410034,0.07929258048534393,1.2485394477844238,0.3780135214328766
14479,0.08007964491844177,1.4946696758270264,1.506515622138977,1.5098259449005127,,,,
14480,0.0610189326107502,1.5296542644500732,1.5115909576416016,1.4740543365478516,-0.49720966815948486,0.07862341403961182,1.5961980819702148,0.3607528805732727
14481,0.05669552460312843,1.4195095300674438,1.4140903949737549,1.403404951095581,,,,
14482,0.04635098949074745,0.6472209692001343,0.6723182201385498,0.6886258125305176,-0.220683753490448,0.07118368148803711,0.7687369585037231,0.3796713948249817
14483,0.0415196530520916,1.2421813011169434,1.2247402667999268,1.2389545440673828,,,,
14484,0.05091036483645439,1.3385958671569824,1.3080482482910156,1.2790417671203613,-0.4289577007293701,0.07588030397891998,1.342502236366272,0.37604257464408875
14485,0.04208814352750778,0.6609626412391663,0.6977232694625854,0.6792584657669067,,,,
14486,0.060766130685806274,0.9201931953430176,0.896750271320343,0.9542103409767151,-0.292609840631485,0.07422083616256714,1.0487415790557861,0.34978175163269043
14487,0.04552740603685379,0.955443263053894,0.9282282590866089,0.9601002335548401,,,,
14488,0.0528840646147728,1.1648786067962646,1.2196025848388672,1.1406564712524414,-0.37530988454818726,0.07441268861293793,1.2302215099334717,0.3655622899532318
14489,0.23422661423683167,0.5090615153312683,0.5619741678237915,0.5173044204711914,,,,
14490,0.050189487636089325,0.4465789496898651,0.3980106711387634,0.43006274104118347,-0.11545611172914505,0.07815553992986679,0.5158361196517944,0.37533557415008545
14491,0.04897812753915787,0.37542152404785156,0.3393626809120178,0.3741551637649536,,,,
14492,0.04844515025615692,1.339707851409912,1.3960853815078735,1.3343734741210938,-0.4456940293312073,0.0740194320678711,1.4239494800567627,0.3649802803993225
14493,0.050908420234918594,0.8948017358779907,0.9280945062637329,0.9023945331573486,,,,
14494,0.04460935294628143,0.8609092831611633,0.8123914003372192,0.855998694896698,-0.26399165391921997,0.0799858421087265,0.9067232012748718,0.3793632984161377
14495,0.07022406160831451,0.4451398253440857,0.43188172578811646,0.4949433207511902,,,,
14496,0.09617482125759125,0.1335647702217102,0.16739337146282196,0.1521914005279541,-0.03254919499158859,0.07695339620113373,0.3010976016521454,0.36367806792259216
14497,0.0604727640748024,0.44521260261535645,0.43921181559562683,0.3786796033382416,,,,
14498,0.054123811423778534,1.0261199474334717,0.9660161137580872,0.9754049181938171,-0.3092668652534485,0.07279233634471893,1.021214485168457,0.37412238121032715
14499,0.16766738891601562,0.9121352434158325,0.9294567108154297,0.9615129232406616,,,,
14500,0.05336424708366394,0.3706381618976593,0.4231327772140503,0.42942625284194946,-0.13227614760398865,0.07385954260826111,0.5376250743865967,0.3834190368652344
14501,0.04849518835544586,-0.08958443999290466,-0.0806179940700531,-0.10686346888542175,,,,
14502,0.048314861953258514,0.8282090425491333,0.7914639115333557,0.7799770832061768,-0.2335902750492096,0.07736416906118393,0.8585080504417419,0.36220329999923706
14503,0.08526384830474854,1.3893240690231323,1.3980951309204102,1.4193121194839478,,,,
14504,0.05800893157720566,1.143625020980835,1.1598076820373535,1.178224802017212,-0.40847936272621155,0.07498398423194885,1.325835108757019,0.36464816331863403
14505,0.09379531443119049,1.119587779045105,1.0942684412002563,1.0463582277297974,,,,
14506,0.07243011146783829,0.7707768678665161,0.763219952583313,0.7241030931472778,-0.20590740442276,0.07547029852867126,0.7687785029411316,0.36600619554519653
14507,0.08073058724403381,1.1017398834228516,1.1184697151184082,1.1477985382080078,,,,
14508,0.1866842359304428,0.663227915763855,0.6650964617729187,0.7185720205307007,-0.21755912899971008,0.07382344454526901,0.8115017414093018,0.3590658903121948
14509,0.11033748090267181,0.08926990628242493,0.07063625752925873,0.08028779923915863,,,,
14510,0.06970106810331345,0.7709211111068726,0.7855786085128784,0.7535914182662964,-0.2222069799900055,0.07453233003616333,0.8132760524749756,0.3648691177368164
14511,0.061602864414453506,0.5820364952087402,0.5908054709434509,0.5963600873947144,,,,
14512,0.06643006950616837,0.8985676169395447,0.8574755191802979,0.8905574083328247,-0.2812502682209015,0.07321298867464066,1.0020415782928467,0.3537410497665405
14513,0.04887043312191963,1.490183711051941,1.4974462985992432,1.4619104862213135,,,,
14514,0.05478690192103386,0.8145626187324524,0.8509677052497864,0.8382552266120911,-0.2990255057811737,0.07307234406471252,0.9029368758201599,0.412097305059433
14515,0.13250914216041565,0.4026501178741455,0.35481876134872437,0.40575405955314636,,,,
14516,0.04789707064628601,1.4427635669708252,1.4410204887390137,1.4450643062591553,-0.4848654568195343,0.07636656612157822,1.551295280456543,0.36178284883499146
14517,0.051742423325777054,0.7315229773521423,0.7756593227386475,0.70975261926651,,,,
14518,0.04814610257744789,0.9309983253479004,0.9290333986282349,0.9365674257278442,-0.3223039209842682,0.07450398802757263,1.0350440740585327,0.383372962474823
14519,0.0674700140953064,1.8044753074645996,1.7581664323806763,1.8009482622146606,,,,
14520,0.0767289400100708,0.7226787805557251,0.7200050950050354,0.7176556587219238,-0.22689171135425568,0.07862265408039093,0.7850083708763123,0.3891861140727997
14521,0.11212922632694244,0.5171017646789551,0.576712429523468,0.5466511845588684,,,,
14522,0.11438503861427307,0.8486105799674988,0.8451133966445923,0.843484103679657,-0.2607186436653137,0.07712409645318985,0.9358219504356384,0.3610117733478546
14523,0.057673417031764984,1.1849534511566162,1.1363937854766846,1.1828644275665283,,,,
14524,0.05518496781587601,1.1900643110275269,1.2043625116348267,1.204279899597168,-0.4202713370323181,0.07774406671524048,1.273547887802124,0.3910456895828247
14525,0.04994553327560425,1.2526675462722778,1.2952340841293335,1.2743338346481323,,,,
14526,0.05579742044210434,1.4111297130584717,1.3859057426452637,1.370880365371704,-0.46854519844055176,0.07609768211841583,1.472939372062683,0.3697659969329834
14527,0.05232209339737892,0.7228451371192932,0.6776252388954163,0.7269142866134644,,,,
14528,0.05055516958236694,0.6604209542274475,0.688690185546875,0.6728769540786743,-0.20859265327453613,0.07531597465276718,0.7479941844940186,0.3795599341392517
14529,0.05229128524661064,1.2338659763336182,1.2662320137023926,1.2461318969726562,,,,
14530,0.048462387174367905,0.5991690158843994,0.5295523405075073,0.5543501377105713,-0.15746885538101196,0.07471727579832077,0.6588966846466064,0.3523862659931183
14531,0.0404316708445549,0.5100669860839844,0.4830619990825653,0.48885250091552734,,,,
14532,0.17816558480262756,0.5331199169158936,0.6305264830589294,0.5805290341377258,-0.14608784019947052,0.07855352759361267,0.6329631209373474,0.3549043536186218
14533,0.05013149231672287,0.4894586205482483,0.543407142162323,0.5346782207489014,,,,
14534,0.07173119485378265,1.2956452369689941,1.162315845489502,1.2252037525177002,-0.4202742576599121,0.07590373605489731,1.3970580101013184,0.355159193277359
14535,0.06481018662452698,1.1820591688156128,1.0455431938171387,1.1050316095352173,,,,
14536,0.18057939410209656,1.2425849437713623,1.2871485948562622,1.2651872634887695,-0.42043036222457886,0.07440941035747528,1.2861745357513428,0.38473767042160034
14537,0.08435852080583572,0.5666393637657166,0.6797640323638916,0.6292791962623596,,,,
14538,0.05070149526000023,0.5513181686401367,0.5756928324699402,0.5549741387367249,-0.17937076091766357,0.0778428390622139,0.7046815156936646,0.36500686407089233
14539,0.05550243705511093,0.3797028660774231,0.2698069214820862,0.32651248574256897,,,,
14540,0.042702674865722656,1.1065118312835693,1.04731023311615,1.0873115062713623,-0.3613818287849426,0.07875072211027145,1.1421821117401123,0.3853435814380646
14541,0.048851482570171356,0.8208451271057129,0.9044554829597473,0.8489031791687012,,,,
14542,0.04908411204814911,0.5692915320396423,0.6276652812957764,0.5906234979629517,-0.2035057544708252,0.07443133741617203,0.6950202584266663,0.39989781379699707
14543,0.05444151908159256,0.9512938261032104,0.8872509002685547,0.9352685809135437,,,,
14544,0.04187560826539993,1.0916540622711182,1.0363367795944214,1.089663028717041,-0.3390531837940216,0.07913675159215927,1.1583945751190186,0.3610081970691681
14545,0.07393108308315277,1.136080265045166,1.2104969024658203,1.1534538269042969,,,,
14546,0.050166692584753036,0.7155280113220215,0.787184476852417,0.7126337289810181,-0.227583110332489,0.07188501209020615,0.8245847225189209,0.3631744980812073
14547,0.06084296852350235,0.8092329502105713,0.7471166253089905,0.7776063680648804,,,,
14548,0.05407699570059776,0.23153454065322876,0.17214041948318481,0.24348726868629456,-0.040677525103092194,0.07313933968544006,0.3048717677593231,0.37332701683044434
14549,0.06359471380710602,1.2276103496551514,1.2752315998077393,1.2507023811340332,,,,
14550,0.050635889172554016,0.8644098043441772,0.9078816175460815,0.8667362928390503,-0.2799842953681946,0.0783572643995285,1.008583426475525,0.3552919626235962
14551,0.04486602172255516,0.682721734046936,0.6488243341445923,0.6413182020187378,,,,
14552,0.05651726573705673,1.5030982494354248,1.4796545505523682,1.5029832124710083,-0.4737958312034607,0.07740902155637741,1.5593023300170898,0.3534945249557495
14553,0.04604624956846237,0.6576095819473267,0.7083826065063477,0.7019553184509277,,,,
14554,0.04963107407093048,1.2869970798492432,1.2868906259536743,1.2650983333587646,-0.4187646210193634,0.08293942362070084,1.3924477100372314,0.36030369997024536
14555,0.1717415153980255,0.64480060338974,0.5914843678474426,0.6233022212982178,,,,
14556,0.069867804646492,1.2859790325164795,1.2754480838775635,1.2996774911880493,-0.4563252925872803,0.07756982743740082,1.3663806915283203,0.39073675870895386
14557,0.04463103786110878,1.246120810508728,1.3129494190216064,1.2798137664794922,,,,
14558,0.163409024477005,1.7530357837677002,1.7282601594924927,1.712000846862793,-0.5436932444572449,0.07644195854663849,1.8313301801681519,0.33862555027008057
14559,0.05206388980150223,0.838161826133728,0.7847104668617249,0.8222146034240723,,,,
14560,0.04734893515706062,0.3515303432941437,0.35792142152786255,0.36619195342063904,-0.09019994735717773,0.07431116700172424,0.4471001625061035,0.367951363325119
14561,0.06476528942584991,1.0029851198196411,1.057046890258789,1.025225043296814,,,,
14562,0.13813000917434692,1.427206039428711,1.3765676021575928,1.3509669303894043,-0.46837860345840454,0.07587116956710815,1.4705288410186768,0.3701047897338867
14563,0.06580852717161179,1.3533991575241089,1.2978005409240723,1.330045223236084,,,,
14564,0.05738211050629616,1.286468744277954,1.326637625694275,1.3479259014129639,-0.47162920236587524,0.07468052208423615,1.4083038568496704,0.3879203200340271
14565,0.04243587702512741,1.152266502380371,1.1975497007369995,1.1693388223648071,,,,
14566,0.051463812589645386,1.1568856239318848,1.087709903717041,1.1019301414489746,-0.35880768299102783,0.07229465246200562,1.1901549100875854,0.36222371459007263
14567,0.04600897058844566,0.7937276363372803,0.754745364189148,0.7902863025665283,,,,
14568,0.14130161702632904,1.2282252311706543,1.3001203536987305,1.2810484170913696,-0.4218475818634033,0.07826279103755951,1.377220869064331,0.363130122423172
14569,0.07639624178409576,0.6118869781494141,0.6651325225830078,0.5987535715103149,,,,
14570,0.05560920387506485,1.2653498649597168,1.2444508075714111,1.2329169511795044,-0.3891572654247284,0.07298756390810013,1.3005284070968628,0.3553515672683716
14571,0.06649455428123474,1.050995945930481,1.0250709056854248,1.0620033740997314,,,,
14572,0.06604984402656555,1.2537274360656738,1.269491195678711,1.2834653854370117,-0.4597862958908081,0.07927864044904709,1.4076125621795654,0.38296401500701904
14573,0.10020273923873901,0.9164040684700012,0.9418045878410339,0.9233039617538452,,,,
14574,0.0711376965045929,0.9333345293998718,0.8870680928230286,0.8689689040184021,-0.29340627789497375,0.07641003280878067,1.0002096891403198,0.36973878741264343
14575,0.06082633137702942,0.6040347218513489,0.5626379251480103,0.5844393968582153,,,,
14576,0.048097021877765656,1.2608842849731445,1.2837965488433838,1.3070963621139526,-0.4142662286758423,0.07760000228881836,1.3960305452346802,0.3523319959640503
14577,0.07129575312137604,1.0640426874160767,1.0922009944915771,1.0778177976608276,,,,
14578,0.10598427057266235,0.2180895358324051,0.21625341475009918,0.16082805395126343,-0.03138867765665054,0.07688258588314056,0.2958756983280182,0.36593496799468994
14579,0.07466110587120056,0.7037240862846375,0.6782296895980835,0.6405882239341736,,,,
14580,0.05754490941762924,0.4099656939506531,0.4051640033721924,0.4660491347312927,-0.11101467907428741,0.07471863925457001,0.484282910823822,0.3835223317146301
14581,0.059676505625247955,0.9482545852661133,0.9606316089630127,1.010727882385254,,,,
14582,0.046629905700683594,0.8734185695648193,0.8666749596595764,0.8544667959213257,-0.2779805064201355,0.07458718121051788,0.9668911695480347,0.3646405041217804
14583,0.04632638394832611,0.3263562321662903,0.31337785720825195,0.30334997177124023,,,,
14584,0.07651457190513611,1.1561520099639893,1.1738579273223877,1.1675071716308594,-0.40447694063186646,0.07277663797140121,1.2386770248413086,0.38529300689697266
14585,0.1389455497264862,1.2576745748519897,1.2899386882781982,1.2745232582092285,,,,
14586,0.06037178635597229,0.8010950684547424,0.7485408782958984,0.7579695582389832,-0.2518702745437622,0.06848432123661041,0.854246973991394,0.3750140070915222
14587,0.04519020393490791,0.8438093662261963,0.8123641014099121,0.8348118662834167,,,,
14588,0.04969420284032822,1.0748705863952637,1.1496509313583374,1.1080513000488281,-0.354010671377182,0.07079222053289413,1.1725046634674072,0.36230379343032837
14589,0.0571536161005497,0.6639261841773987,0.7292672395706177,0.6895512342453003,,,,
14590,0.06913726776838303,0.4807201325893402,0.4223383665084839,0.448564350605011,-0.13340720534324646,0.07267763465642929,0.5506390929222107,0.37426483631134033
14591,0.054697878658771515,1.0157747268676758,0.9495179057121277,0.9853107333183289,,,,
14592,0.05799572169780731,1.0567864179611206,1.0907394886016846,1.123702049255371,-0.35863402485847473,0.07566311955451965,1.1778607368469238,0.36871689558029175
14593,0.09748382866382599,1.0485551357269287,1.1109042167663574,1.0657322406768799,,,,
14594,0.051098741590976715,0.5428297519683838,0.5118074417114258,0.4826478958129883,-0.139748215675354,0.08152212202548981,0.5925223231315613,0.3734379708766937
14595,0.05255331099033356,1.044864296913147,0.987639307975769,1.0450191497802734,,,,
14596,0.05256269499659538,0.9172354936599731,0.926895260810852,0.9491711258888245,-0.2743300795555115,0.07158288359642029,1.0216336250305176,0.33858808875083923
14597,0.059845637530088425,0.9038392305374146,0.9674273729324341,0.9217395782470703,,,,
14598,0.04884345829486847,0.4885862469673157,0.493965208530426,0.48417437076568604,-0.13384538888931274,0.0724814161658287,0.5878983736038208,0.3509565591812134
14599,0.04663272574543953,0.731986403465271,0.6587136387825012,0.6980522871017456,,,,
14600,0.04375312477350235,1.4992589950561523,1.5009877681732178,1.5008389949798584,-0.5131930112838745,0.07263083755970001,1.5786815881729126,0.3710842430591583
14601,0.05118495970964432,0.8760415315628052,0.9198570251464844,0.8639140129089355,,,,
14602,0.03891446441411972,0.8470332026481628,0.8657767176628113,0.8705015778541565,-0.2583896219730377,0.07392581552267075,0.9616712331771851,0.34556034207344055
14603,0.051551155745983124,0.6646034717559814,0.58842533826828,0.6689824461936951,,,,
14604,0.04607231914997101,0.34952297806739807,0.30976420640945435,0.33007344603538513,-0.06337893009185791,0.07761108875274658,0.391284704208374,0.3603259325027466
14605,0.04962035268545151,0.8356493711471558,0.9208946228027344,0.8493787050247192,,,,
